id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
1,0.3407206175736475,-0.33564958545884327,0.23891329138827883,0.31269420386260827,-0.02992710501346093,0.9499558060896108,-0.677102070476866,-0.46443643607033547,-1.183150092004538,0.8516694693800548,0.8295551996054916,-0.21590538817571006,0.08307250611061028,-0.7041138074008054,1.4913983258485204,0.13135990215233503,-0.12320433657910301,0.5265181352376991,0.4651647036762925,0.3270996529888515
2,1.3518627488776476,-1.6617839667304157,1.0197303065168652,1.994981866403746,0.2951384119299332,3.014308558775242,-0.937216841269947,-1.9129138087495998,-2.6349628925880078,2.136619774136631,1.1117178071212912,-0.23636785605006366,0.3530844495466776,-1.540770753709367,3.8059522784522968,0.3955741941505963,0.08292366601429957,0.971082004573034,0.9969475492040638,0.5112001002227076
3,0.8107197558785851,-1.2910142319359386,2.1938313182996443,2.7606452143836404,1.2539128434014657,2.814673541995912,-1.552471179171092,-1.8429171809035205,-2.9698280439267206,2.9706801179501943,0.10156319097982276,0.501068000157465,0.3401289552099894,-1.830138016443433,3.15093966857554,-0.4531590618331666,0.5619103537922541,1.1971954043406192,0.11067910140331362,-0.23491239489706633
4,0.6925608478027903,-0.9579015614590639,-0.16212330305932077,0.5757581523979165,-0.17869674818066572,1.16742301399525,0.10838059159956895,-0.6005092620021183,-1.0130222336056915,0.36477396517329186,0.672985243571644,-0.6582226780028217,0.26170515187159005,-0.5591407948978353,1.4716010636719759,0.5719879575167437,-0.14522432686413964,0.4739021177474947,0.7677474632046651,0.596451570223098
5,1.0223549609441758,-1.4681025678487125,-1.9230194571875163,-0.6953174193565522,-1.5923486302140442,1.0624838592027932,1.8978652682258943,-0.21356755831200977,-0.4758367786349308,-1.2749565941661543,1.3710444925834224,-2.293139321250287,0.24430473346429782,0.7048174183482857,0.7709365570026354,2.173798217452452,-0.8739777834814481,0.11824782098819638,1.4430483446109506,1.6607136227091275
6,-0.02394265377382873,0.34910946100516277,-1.3929790759058007,-1.6839459604512956,-1.1011641756622284,-0.8320919659360901,0.8634768163708673,0.9499620223760818,0.8890774409577163,-1.2811447380348913,0.8475479578228143,-0.8836937974137162,-0.01506041384351961,0.9199743968965688,-0.5362460657633334,0.7796941180336318,-0.6335892686552715,-0.4789128654761419,0.5184482121378744,0.7141246902090514
7,-0.09818827540175694,0.7935398453545092,-2.422491372906095,-2.7505941893258936,-1.7415024266969379,-1.2428460277333357,0.8340472502958146,1.2667686030879817,1.4931901565667909,-2.247659984833226,1.4249305331740465,-0.8946430286654046,-0.17198656102519316,0.9316720559849454,-0.7169397555709458,1.4076341477278924,-0.7967456502506216,-0.6600636206778153,0.7172183437697106,0.8547939237598066
8,-0.013427573021371597,-0.299886028638667,-0.0365000271707566,0.1305338899447311,-0.0022180091410294936,-0.39765363151034755,0.9252977683667293,0.24351347571633003,0.5952310025351727,-0.5812825580372831,-0.7618602487710102,-0.29046502873361935,0.15170524873431773,0.5717724799225933,-1.2232936772004828,-0.261655089045227,0.03138946690302194,-0.06505277056030152,-0.20908151284422832,0.04466317113254987
9,-0.4391320483365536,0.29011689910335703,-0.05849561342579493,-0.33870562463213655,-0.10701510156822036,-0.8475993747058104,1.1341528103301133,0.6294095577387774,0.9831554167215317,-0.9300426159566668,-1.0289372638209322,-0.2191426732522832,-0.20144231626173997,0.7622274280577257,-1.9946368791191336,-0.1706929058847239,0.14707583560717805,-0.48449708082193865,-0.2948712159069934,-0.19623799291092922
10,0.5839157366302479,-0.5462516469244405,-0.4486687830669555,0.1503761123120526,-0.38784947908534023,0.9544974946562264,0.2521757568661597,-0.17358530238726455,-0.7386455623028789,0.0740171225423501,0.6855998831711543,-0.6933774182258592,0.11407496978123773,-0.08554824135353528,1.275533430400998,0.5844013492422261,-0.3396056279163925,0.29479550078771716,0.5788161483324739,0.6225524222080014
11,-1.3127934751625467,0.9227674614683276,1.7238233910527512,0.8632044758247308,1.4612328852535155,-1.735462590971266,-0.5983533382426119,0.6427137891284136,1.1986763810097152,0.5150095763145124,-2.297371207186535,1.6504664526017725,-0.481269796368466,0.1326867075846683,-2.60670379125944,-1.737610257256936,0.7972222463637464,-0.3327714943334762,-1.7252233038692115,-1.4547911714803075
12,-0.8561142116409266,0.7474569372598194,0.023478265165063197,-0.29843533723103033,0.4771778375376946,-1.9861448543044748,1.046936851739964,1.231733547310745,2.024326066691584,-1.1014908844856528,-1.8968156517091197,0.5893222643414568,-0.20178535261071012,1.3668733393403116,-3.5765174768627235,-0.9029833189163193,0.270435890006261,-0.7109049369191497,-1.0731143940900936,-0.9224061207967436
13,1.213613109759443,-1.2296483393697653,-1.9594276836278668,-0.7716683981697425,-1.7025322315377807,1.0701719562020007,1.5823708353493826,-0.023014440846845854,-0.311138150794163,-0.9426963077954017,1.604747224217256,-2.0874006109221943,0.34062647856243755,0.7185337419016752,1.0077533036867905,1.9849450411110916,-0.8879475773384224,0.09044824143754633,1.5199419744830736,1.6272740251014086
14,-0.10536706036766909,-0.01808849016061896,1.0094788348545032,0.7414709020144645,0.8983805032724728,-0.018706996550237553,-0.7391275007758812,-0.2648976212247559,-0.1768330430041262,0.7966139646888882,-0.6132273753730699,0.8934978184914939,-0.1689123502916172,-0.6685128913582867,0.16523049765725448,-0.7559709567139652,0.2846201000478677,0.2453698254099751,-0.4456945761779375,-0.5911049714736711
15,0.02652700709840744,-0.3848209556724741,-0.29879672756586345,0.034724637070682844,-0.07831066061286762,-0.1510537720657459,0.9132003172695865,0.11353154633769512,0.25936831003324506,-0.552231360046669,-0.3407799063201754,-0.5678283748513394,-0.04947420746958414,0.6788631940142993,-0.86916692444833,0.37824429977171525,-0.13121356130000267,-0.04437023371499715,0.17582149805622266,0.2955388644618484
16,-0.3331607803160289,1.0192966081426453,-1.1813726962392814,-1.5946004324588876,-0.7988684988222539,-1.1233578473712407,0.1926908898017461,1.0993376602544371,1.212159036461598,-1.3752175206411237,0.4004525264009872,-0.21265158348038277,-0.1306483430005363,0.628950530819542,-0.9813788629020709,0.18792171808409078,-0.3485434200863153,-0.790191325658202,-0.10623842927630199,0.24229662369451005
17,1.1531135859411035,-0.6648770783987319,-1.80556185095879,-1.0595958205809806,-1.5595359357987602,1.0521640900143914,0.7564759850775734,-0.21040867567636332,-0.7072128175877336,-0.5955795150556409,2.155863556711806,-1.768248242789641,0.2212006614602574,-0.0750934271802161,1.9776684358999586,1.7706783395906687,-0.6525081196053678,0.23434974910049128,1.4855566086617742,1.494797472259769
18,0.12840806291183118,0.46026469072727944,-1.1250542407364712,-1.317059833826955,-0.7665250119646836,-0.5091040980714796,0.45949867338440525,0.587258235299014,0.7390246344660183,-0.9888624779695783,0.7933472334218503,-0.44224850150877465,0.13099597658643308,0.402499087492148,-0.0423373035344998,0.6494001264263652,-0.43989712078998716,-0.3605981257411981,0.3308916351320896,0.46454284358121917
19,0.4474058448193889,-1.0248149667391633,1.9893137497048896,2.615959566706309,1.5304737007937792,1.7387318356582435,-0.8942806181241849,-1.332407946194224,-1.7026097673351135,1.9346872826267154,-0.6071174425895001,0.44141108289710573,0.28541128372614577,-1.148463402067052,1.4757971389195401,-0.6439948473599608,0.44783291322006896,0.6468445329624098,-0.2356707345909092,-0.36388455801064473
20,-0.2883052732589995,0.6586058032111964,0.1623940907725329,-0.44889453002047564,0.12361007286576961,-0.646781563840907,-0.4183813731758581,0.1916288396683075,0.6636747133807214,0.02872924702635825,-0.24053719215130312,0.5805812788865891,-0.12103469904497942,0.07334327441132206,-0.5103654734384274,-0.42448117429693905,0.12994788648952843,-0.09727760556098744,-0.31211599168216764,-0.39186250633447206
21,-0.12320629397549038,-0.26479517247129164,-0.45402603100563704,-0.6408357770431115,-0.3574502587494439,-0.8939874002424044,0.9482811159029484,0.7385148920432211,0.8504374908584853,-0.958150881227403,-0.5388274304759004,-0.3453176817345763,-0.04937402068328322,0.7033963780826626,-1.5289704915014413,0.05994519310053564,-0.30285685469917856,-0.3934093826882107,0.019454819667780565,0.1539507117385533
22,-1.4168294852527816,1.7507413878445528,-0.2252894023912765,-1.1657595988568936,0.25368582373198123,-2.525232705462853,-0.18533269477763376,1.4366926700132174,2.066338956885135,-1.086933194167499,-1.113493734315327,1.1140265241894205,-0.41210419068953136,0.8432579608179339,-2.647758560452204,-0.9533522766845691,0.28209144716030893,-1.0387871483121427,-1.0588994900075903,-0.9036911457189348
23,-0.45495647270780687,0.18137576533739547,1.2606456236663313,0.5898072283041913,1.0225619904397976,-0.5666772704264819,-0.6739208241254409,-0.09537960321468228,0.08255918582954797,0.7928617743315883,-0.9515257246781378,1.02819968481289,-0.047741443808077724,-0.20645065262711046,-0.5843611068446835,-0.9649478958689027,0.7291187497655607,-0.015623127402450898,-0.7769116314165329,-0.7012901531924232
24,-0.6524899431856782,1.3292452808607733,-0.16888590423475877,-1.1594896840369704,0.16649815358667933,-1.5201350172626078,-0.5147151096646988,0.6835469496586121,1.0821198284919626,-0.4808317248820815,-0.18824564113532682,0.7562541449845749,-0.13621630838844748,0.33848942062571025,-1.0300963293509953,-0.32757315436732115,0.23115319687987407,-0.5824901463646658,-0.469347949758135,-0.399542517236308
25,-0.6230286948003347,-0.26126599725253363,1.856671153050292,2.0146225526071326,1.5922995290993647,-0.402709227029116,0.4020980669783353,-0.18905332194373922,0.3964867067912733,0.524141770595959,-2.680203727368108,0.6323104452696903,-0.08137800924789078,0.08702594695227775,-2.2218790530498422,-1.4882318104510324,0.6927487235430442,0.28071244818148217,-1.2338399061093432,-1.1806685903815923
26,0.3510255966511299,-0.6040217100065095,0.6895928101753637,1.1098213571786164,0.5399653570573253,1.7761277940538667,-0.38795953181884724,-0.9699166224629712,-1.3857385544435281,1.3304576563076123,0.4147528876296625,-0.005050560132670641,0.24835448990268122,-0.8874249507476141,1.728022087757588,-0.011831896997768904,-0.03722406630564218,0.591947427225875,0.21726543290134365,0.01464518723197511
27,1.0448772434247662,-0.5809913099834193,-2.061359671873641,-1.5710850641883476,-1.9501700658879944,0.8879211325213551,1.1293784659804853,0.01571771742351553,-0.1645198385931839,-1.2950122802688897,2.0076839684483554,-2.0120499763871984,0.16579778390223643,0.48639029843026904,1.1590420830559014,2.026788192232149,-0.974202561818872,0.035471117640908496,1.5961581745869795,1.7077351853502805
28,-0.38328445049481047,-0.12719004805437772,2.018544327139494,1.887284934314934,1.5907376873714216,0.24924188648408288,-0.9445044559658379,-0.6166838951075478,-0.7021132817814322,1.6073087779319803,-1.5831259353854141,1.1503944596603022,-0.08410036979941002,-0.5762689599976936,-0.32029515580598106,-1.3026392064388796,0.7002087088611675,0.35459417668089255,-1.076147867105583,-0.8389632699747472
29,-0.5542802254121076,0.9401744627661575,-1.2538106582883317,-1.7348850662799795,-0.8774145516084738,-1.4263861851580102,0.4341623291887336,1.019523522007681,1.4754160423080775,-1.1904391800369942,0.26323166874044734,-0.346266032136263,-0.2368403579451,1.0938527467730628,-1.281912184401954,0.5684805122788197,-0.16594371270187783,-0.6686260118271758,0.09261904346134064,0.345290233063528
30,0.42773574864009184,-0.3020491345717138,-0.397145145956366,-0.23776108640234428,-0.46064107682197036,0.6291016865371616,-0.2132685772087011,-0.4517703526624731,-0.6027964036632218,0.05990920056755647,0.9759734928931455,-0.3054517312363745,-0.08471215135466077,-0.3105020972352753,1.5126785046797628,0.45360280843640544,-0.05699902059464662,0.25471739484783656,0.517987193912794,0.4648548305464644
31,-0.28294644440366057,-0.042258078338395094,1.2685523534832013,1.0325325067059028,1.0175156122385431,-0.21799532883194117,-0.2827140940435052,-0.276700938741817,-0.1814145424333202,0.8070167463478928,-1.0705962741605695,0.7862908483959089,-0.13612991656116286,-0.23363030193649253,-0.5908115636093061,-0.9433799050805101,0.7190129495784887,0.15578629657511212,-0.7116215928601008,-0.7415907381830766
32,0.04957364804485293,-0.3125358562691546,-0.5809171998591809,-0.22507664462309934,-0.5169570638414553,-0.5479801349749396,1.0921269467960462,0.504110880459486,0.526967746270976,-1.1666926834693152,-0.31857046372684467,-0.4220854983573214,0.023536022543423643,0.8769428050095069,-1.3083148892117893,0.3197664081141755,-0.14167716874839842,-0.2770213628358193,0.11463322393290601,0.3057527520739105
33,0.03319271496072709,-0.09831314232238493,0.5345339388110572,0.5350574889427884,0.42537198421755557,0.38555825726734905,-0.38407957229675693,-0.38923732534586447,-0.40963338179740727,0.6625775623220068,-0.07193693378736694,0.3060473150319588,0.196900874982719,-0.34549446467771644,0.5693746586807821,-0.3520634841825206,0.054832708454331025,0.19585109592827632,-0.12036270994627962,-0.1554004519414066
